customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,Contract,InternetService,PaymentMethod,tenure,MonthlyCharges,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
8990-ZXLSU,No,0.6715,67,High,Month-to-month,Fiber optic,Electronic check,9,69.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1689-MRZQR,Yes,0.6714,67,High,Month-to-month,Fiber optic,Electronic check,34,78.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9600-UDOPK,Yes,0.6712,67,High,Month-to-month,Fiber optic,Credit card (automatic),30,94.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3987-KQDDU,No,0.6709,67,High,Month-to-month,Fiber optic,Electronic check,9,75.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5502-RLUYV,Yes,0.6709,67,High,Month-to-month,Fiber optic,Electronic check,69,103.95,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3352-ALMCK,No,0.6708,67,High,Month-to-month,Fiber optic,Mailed check,40,102.65,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0537-QYZZN,No,0.6708,67,High,Month-to-month,Fiber optic,Electronic check,24,79.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4661-NJEUX,No,0.6706,67,High,Month-to-month,No,Mailed check,1,20.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1794-HBQTJ,Yes,0.6706,67,High,Month-to-month,DSL,Credit card (automatic),1,48.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9552-TGUZV,No,0.6702,67,High,Month-to-month,Fiber optic,Mailed check,8,75.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5480-TBGPH,Yes,0.6702,67,High,Month-to-month,Fiber optic,Credit card (automatic),24,99.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7878-JGDKK,No,0.67,67,High,Month-to-month,DSL,Mailed check,4,44.55,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5222-IMUKT,No,0.67,67,High,Month-to-month,Fiber optic,Electronic check,32,91.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7410-OIEDU,No,0.6697,67,High,Month-to-month,Fiber optic,Mailed check,10,79.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9518-XXBXE,No,0.6696,67,High,Month-to-month,Fiber optic,Electronic check,10,75.3,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4465-VDKIQ,No,0.6694,67,High,Month-to-month,Fiber optic,Electronic check,18,77.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1635-FJFCC,No,0.6693,67,High,Month-to-month,DSL,Credit card (automatic),5,44.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3524-WQDSG,No,0.6692,67,High,Month-to-month,Fiber optic,Bank transfer (automatic),43,99.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9699-UBQFS,No,0.6692,67,High,Month-to-month,Fiber optic,Electronic check,43,94.5,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0411-EZJZE,No,0.669,67,High,Month-to-month,DSL,Electronic check,3,60.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9174-FKWZE,Yes,0.669,67,High,Month-to-month,No,Electronic check,1,19.45,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6022-KOUQO,No,0.6689,67,High,Month-to-month,DSL,Bank transfer (automatic),2,29.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2369-FEVNO,No,0.6689,67,High,Month-to-month,No,Mailed check,1,19.9,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7855-DIWPO,No,0.6685,67,High,Month-to-month,Fiber optic,Electronic check,21,68.65,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5998-VVEJY,Yes,0.6684,67,High,Month-to-month,Fiber optic,Electronic check,26,80.5,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2108-XWMPY,Yes,0.6682,67,High,Month-to-month,DSL,Mailed check,3,35.45,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4662-EKDPQ,Yes,0.6681,67,High,Month-to-month,DSL,Bank transfer (automatic),2,62.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5960-MVTUK,No,0.6678,67,High,Month-to-month,DSL,Electronic check,3,29.75,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3955-JBZZM,No,0.6678,67,High,Month-to-month,Fiber optic,Electronic check,20,78.8,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1456-TWCGB,No,0.6677,67,High,Month-to-month,DSL,Mailed check,4,49.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0324-BRPCJ,Yes,0.6676,67,High,Month-to-month,Fiber optic,Electronic check,68,100.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7901-TBKJX,No,0.6675,67,High,Month-to-month,Fiber optic,Electronic check,56,101.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1550-EENBN,No,0.6675,67,High,Month-to-month,Fiber optic,Electronic check,31,104.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6172-FECYY,Yes,0.6675,67,High,Month-to-month,Fiber optic,Electronic check,49,84.5,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0107-WESLM,Yes,0.6674,67,High,Month-to-month,No,Electronic check,1,19.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8563-OYMQY,No,0.6674,67,High,Month-to-month,Fiber optic,Credit card (automatic),17,90.95,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0577-WHMEV,No,0.6672,67,High,Month-to-month,Fiber optic,Electronic check,16,90.7,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5146-CBVOE,No,0.6669,67,High,Month-to-month,Fiber optic,Bank transfer (automatic),16,75.1,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5349-AZPEW,No,0.6667,67,High,Month-to-month,DSL,Mailed check,5,25.05,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5569-OUICF,Yes,0.6664,67,High,Month-to-month,Fiber optic,Credit card (automatic),28,101.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1580-BMCMR,No,0.6663,67,High,Month-to-month,Fiber optic,Electronic check,19,87.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1481-ZUWZA,Yes,0.6658,67,High,Month-to-month,Fiber optic,Credit card (automatic),28,94.5,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1582-RAFML,Yes,0.6656,67,High,Month-to-month,DSL,Mailed check,1,60.1,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2640-PMGFL,Yes,0.6655,67,High,Month-to-month,Fiber optic,Electronic check,27,79.5,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2955-PSXOE,Yes,0.6653,67,High,Month-to-month,No,Bank transfer (automatic),1,20.2,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4558-FANTW,Yes,0.6653,67,High,Month-to-month,Fiber optic,Electronic check,17,91.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8490-BXHEO,No,0.6651,67,High,Month-to-month,Fiber optic,Credit card (automatic),18,80.55,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0178-SZBHO,No,0.6648,66,High,Month-to-month,Fiber optic,Electronic check,47,87.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0032-PGELS,Yes,0.6647,66,High,Month-to-month,DSL,Bank transfer (automatic),1,30.5,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9168-INPSZ,No,0.6646,66,High,Month-to-month,Fiber optic,Electronic check,44,104.15,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7881-INRLC,Yes,0.6642,66,High,Month-to-month,Fiber optic,Credit card (automatic),45,100.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5609-IMCGG,No,0.6641,66,High,Month-to-month,Fiber optic,Credit card (automatic),15,84.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0963-ZBDRN,Yes,0.664,66,High,Month-to-month,Fiber optic,Electronic check,32,96.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8818-XYFCQ,Yes,0.6639,66,High,Month-to-month,Fiber optic,Credit card (automatic),32,99.55,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3757-NJYBX,Yes,0.6639,66,High,Month-to-month,Fiber optic,Bank transfer (automatic),32,106.35,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8849-AYPTR,No,0.6637,66,High,Month-to-month,Fiber optic,Electronic check,33,91.25,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7240-FQLHE,Yes,0.6637,66,High,Month-to-month,Fiber optic,Bank transfer (automatic),18,99.75,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4238-JSSWH,No,0.6636,66,High,Month-to-month,Fiber optic,Bank transfer (automatic),35,102.05,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7284-BUYEC,No,0.6632,66,High,Month-to-month,DSL,Credit card (automatic),5,50.95,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4781-ZXYGU,No,0.663,66,High,Month-to-month,No,Bank transfer (automatic),1,20.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
1910-FMXJM,No,0.6628,66,High,Month-to-month,Fiber optic,Electronic check,36,80.4,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3647-GMGDH,Yes,0.6628,66,High,Month-to-month,Fiber optic,Credit card (automatic),22,94.7,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
0670-KDOMA,No,0.6627,66,High,Month-to-month,No,Mailed check,1,20.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2876-VBBBL,Yes,0.6627,66,High,Month-to-month,No,Mailed check,1,20.25,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0082-OQIQY,No,0.6627,66,High,Month-to-month,Fiber optic,Electronic check,29,94.2,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
2811-POVEX,No,0.6625,66,High,Month-to-month,Fiber optic,Bank transfer (automatic),23,88.45,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1816-FLZDK,No,0.6621,66,High,Month-to-month,DSL,Mailed check,1,29.15,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6845-RGTYS,Yes,0.662,66,High,Month-to-month,Fiber optic,Electronic check,47,98.75,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
5281-BUZGT,Yes,0.6618,66,High,Month-to-month,Fiber optic,Electronic check,36,90.85,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3003-CMDUU,No,0.6616,66,High,Month-to-month,Fiber optic,Electronic check,25,95.15,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
3669-LVWZB,Yes,0.6616,66,High,Month-to-month,DSL,Mailed check,5,51.0,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5389-FFVKB,Yes,0.6614,66,High,Month-to-month,Fiber optic,Credit card (automatic),32,80.3,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6982-UQZLY,Yes,0.6613,66,High,Month-to-month,No,Mailed check,1,20.85,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
4588-YBNIB,Yes,0.6612,66,High,Month-to-month,No,Mailed check,1,19.6,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2874-YXVVA,No,0.661,66,High,Month-to-month,Fiber optic,Electronic check,34,105.1,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
